module	addr	old	new	why
ov085	0x0212eacc	func_ov085_0212eacc	_ZN9LakituBro16OnPendingDestroyEv	vtable slot 12
ov085	0x0212ead0	func_ov085_0212ead0	_ZN9LakituBro6RenderEv	vtable slot 9
ov085	0x0212eb18	func_ov085_0212eb18	_ZN9LakituBro8BehaviorEv	vtable slot 6
ov085	0x0212ebec	func_ov085_0212ebec	_ZN9LakituBro13InitResourcesEv	vtable slot 0
ov085	0x0212ed54	func_ov085_0212ed54	LakituBro_Spawn	spawnfunc
ov085	0x0212ed54	LakituBro_Spawn	daC_Jugem_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov085	0x0212edac	func_ov085_0212edac	_ZN8WallSignD1Ev	vtable slot 16
ov085	0x0212edf8	func_ov085_0212edf8	_ZN8WallSignD0Ev	vtable slot 17
ov085	0x0212ee58	func_ov085_0212ee58	_ZN8WallSign16CleanupResourcesEv	vtable slot 3
ov085	0x0212ee7c	func_ov085_0212ee7c	_ZN8WallSign6RenderEv	vtable slot 9
ov085	0x0212eea4	func_ov085_0212eea4	_ZN8WallSign8BehaviorEv	vtable slot 6
ov085	0x0212f1b0	func_ov085_0212f1b0	_ZN8WallSign13InitResourcesEv	vtable slot 0
ov085	0x0212f244	func_ov085_0212f244	WallSign_Spawn	spawnfunc
ov085	0x0212f244	WallSign_Spawn	daObjKanban_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov085	0x0212fe6c	data_ov085_0212fe6c	Toad_SpawnInfo	spawninfo
ov085	0x0212fe6c	Toad_SpawnInfo	g_profile_KINOPIO	reconstructed profile global; literal ROM ID KINOPIO+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov085	0x0212feb8	data_ov085_0212feb8	_ZTV4Toad	vtable alloc=0x210
ov085	0x0212ff9c	data_ov085_0212ff9c	PrincessPeach_SpawnInfo	spawninfo
ov085	0x0212ff9c	PrincessPeach_SpawnInfo	g_profile_PEACH_PRINCESS	reconstructed profile global; literal ROM ID PEACH_PRINCESS+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov085	0x0212ffc0	data_ov085_0212ffc0	_ZTV13PrincessPeach	vtable alloc=0x36c
ov085	0x021300d4	data_ov085_021300d4	Rabbit_SpawnInfo	spawninfo
ov085	0x021300d4	Rabbit_SpawnInfo	g_profile_MIP	reconstructed profile global; literal ROM ID MIP+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov085	0x021300f8	data_ov085_021300f8	_ZTV6Rabbit	vtable alloc=?
ov085	0x021301b4	data_ov085_021301b4	RabbitKey_SpawnInfo	spawninfo
ov085	0x021301b4	RabbitKey_SpawnInfo	g_profile_OBJ_MIP_KEY	reconstructed profile global; literal ROM ID OBJ_MIP_KEY+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov085	0x021301d8	data_ov085_021301d8	_ZTV9RabbitKey	vtable alloc=0x1a0
ov085	0x02130320	data_ov085_02130320	LakituBro_SpawnInfo	spawninfo
ov085	0x02130320	LakituBro_SpawnInfo	g_profile_C_JUGEM	reconstructed profile global; literal ROM ID C_JUGEM+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov085	0x02130344	data_ov085_02130344	_ZTV9LakituBro	vtable alloc=0x2e8
ov085	0x021303dc	data_ov085_021303dc	WallSign_SpawnInfo	spawninfo
ov085	0x021303dc	WallSign_SpawnInfo	g_profile_KANBAN	reconstructed profile global; literal ROM ID KANBAN+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov085	0x02130400	data_ov085_02130400	_ZTV8WallSign	vtable alloc=0x368
ov089	0x02130f00	func_ov089_02130f00	_ZN3KeyD1Ev	vtable slot 16
ov089	0x02130f50	func_ov089_02130f50	_ZN3KeyD0Ev	vtable slot 17
ov089	0x02132084	func_ov089_02132084	_ZN3Key16CleanupResourcesEv	vtable slot 3
ov089	0x021320f0	func_ov089_021320f0	_ZN3Key6RenderEv	vtable slot 9
ov089	0x02132194	func_ov089_02132194	_ZN3Key8BehaviorEv	vtable slot 6
ov089	0x021324a4	func_ov089_021324a4	_ZN3Key13InitResourcesEv	vtable slot 0
ov089	0x021327d0	func_ov089_021327d0	LastStar_Spawn	spawnfunc
ov089	0x021327d0	LastStar_Spawn	daObjKey_c_classInit_LAST_STAR	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov089	0x02132828	func_ov089_02132828	Key_Spawn	spawnfunc
ov089	0x02132828	Key_Spawn	daObjKey_c_classInit_OBJ_KEY	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov089	0x02132b68	data_ov089_02132b68	Key_SpawnInfo	spawninfo
ov089	0x02132b68	Key_SpawnInfo	g_profile_OBJ_KEY	reconstructed profile global; literal ROM ID OBJ_KEY+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov089	0x02132b84	data_ov089_02132b84	LastStar_SpawnInfo	spawninfo
ov089	0x02132b84	LastStar_SpawnInfo	g_profile_LAST_STAR	reconstructed profile global; literal ROM ID LAST_STAR+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov089	0x02132ba8	data_ov089_02132ba8	_ZTV3Key	vtable alloc=0x470
ov090	0x02130f00	func_ov090_02130f00	_ZN7SkeeterD1Ev	vtable slot 16
ov090	0x02130f40	func_ov090_02130f40	_ZN7SkeeterD0Ev	vtable slot 17
ov090	0x02131edc	func_ov090_02131edc	_ZN7Skeeter16CleanupResourcesEv	vtable slot 3
ov090	0x02131f30	func_ov090_02131f30	_ZN7Skeeter16OnPendingDestroyEv	vtable slot 12
ov090	0x02131f34	func_ov090_02131f34	_ZN7Skeeter6RenderEv	vtable slot 9
ov090	0x02131f88	func_ov090_02131f88	_ZN7Skeeter8BehaviorEv	vtable slot 6
ov090	0x0213235c	func_ov090_0213235c	_ZN7Skeeter13InitResourcesEv	vtable slot 0
ov090	0x02132654	func_ov090_02132654	Skeeter_Spawn	spawnfunc
ov090	0x02132654	Skeeter_Spawn	daMenbo_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov090	0x0213269c	func_ov090_0213269c	_ZN8MantaRayD1Ev	vtable slot 16
ov090	0x021326dc	func_ov090_021326dc	_ZN8MantaRayD0Ev	vtable slot 17
ov090	0x02132c1c	func_ov090_02132c1c	_ZN8MantaRay16CleanupResourcesEv	vtable slot 3
ov090	0x02132c64	func_ov090_02132c64	_ZN8MantaRay16OnPendingDestroyEv	vtable slot 12
ov090	0x02132c68	func_ov090_02132c68	_ZN8MantaRay6RenderEv	vtable slot 9
ov090	0x02132c94	func_ov090_02132c94	_ZN8MantaRay8BehaviorEv	vtable slot 6
ov090	0x02132e38	func_ov090_02132e38	_ZN8MantaRay13InitResourcesEv	vtable slot 0
ov090	0x02132fe8	func_ov090_02132fe8	MantaRay_Spawn	spawnfunc
ov090	0x02132fe8	MantaRay_Spawn	daManta_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov090	0x02133034	func_ov090_02133034	_ZN10CheepCheepD1Ev	vtable slot 16
ov090	0x02133074	func_ov090_02133074	_ZN10CheepCheepD0Ev	vtable slot 17
ov090	0x021333ac	func_ov090_021333ac	_ZN10CheepCheep16CleanupResourcesEv	vtable slot 3
ov090	0x021333dc	func_ov090_021333dc	_ZN10CheepCheep16OnPendingDestroyEv	vtable slot 12
ov090	0x021333e0	func_ov090_021333e0	_ZN10CheepCheep6RenderEv	vtable slot 9
ov090	0x02133430	func_ov090_02133430	_ZN10CheepCheep8BehaviorEv	vtable slot 6
ov090	0x02133530	func_ov090_02133530	_ZN10CheepCheep13InitResourcesEv	vtable slot 0
ov090	0x02133634	func_ov090_02133634	CheepCheep_Spawn	spawnfunc
ov090	0x02133634	CheepCheep_Spawn	daPukupuku_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov090	0x0213367c	func_ov090_0213367c	_ZN5SharkD1Ev	vtable slot 16
ov090	0x021336bc	func_ov090_021336bc	_ZN5SharkD0Ev	vtable slot 17
ov090	0x02133978	func_ov090_02133978	_ZN5Shark16CleanupResourcesEv	vtable slot 3
ov090	0x021339a8	func_ov090_021339a8	_ZN5Shark16OnPendingDestroyEv	vtable slot 12
ov090	0x021339ac	func_ov090_021339ac	_ZN5Shark6RenderEv	vtable slot 9
ov090	0x021339d8	func_ov090_021339d8	_ZN5Shark8BehaviorEv	vtable slot 6
ov090	0x02133b98	func_ov090_02133b98	_ZN5Shark13InitResourcesEv	vtable slot 0
ov090	0x02133ca0	func_ov090_02133ca0	Shark_Spawn	spawnfunc
ov090	0x02133ca0	Shark_Spawn	daShark_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov090	0x02134144	data_ov090_02134144	Skeeter_SpawnInfo	spawninfo
ov090	0x02134144	Skeeter_SpawnInfo	g_profile_MENBO	reconstructed profile global; literal ROM ID MENBO+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov090	0x02134168	data_ov090_02134168	_ZTV7Skeeter	vtable alloc=0x3b0
ov090	0x02134218	data_ov090_02134218	MantaRay_SpawnInfo	spawninfo
ov090	0x02134218	MantaRay_SpawnInfo	g_profile_MANTA	reconstructed profile global; literal ROM ID MANTA+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov090	0x0213423c	data_ov090_0213423c	_ZTV8MantaRay	vtable alloc=?
ov090	0x02134300	data_ov090_02134300	CheepCheep_SpawnInfo	spawninfo
ov090	0x02134300	CheepCheep_SpawnInfo	g_profile_PUKUPUKU	reconstructed profile global; literal ROM ID PUKUPUKU+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov090	0x02134324	data_ov090_02134324	_ZTV10CheepCheep	vtable alloc=0x388
ov090	0x021343c8	data_ov090_021343c8	Shark_SpawnInfo	spawninfo
ov090	0x021343c8	Shark_SpawnInfo	g_profile_SHARK	reconstructed profile global; literal ROM ID SHARK+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov090	0x021343ec	data_ov090_021343ec	_ZTV5Shark	vtable alloc=0x3a0
ov091	0x02130f00	func_ov091_02130f00	_ZN25RotatingUpDownPlatformUtmD1Ev	vtable slot 16
ov091	0x02130f4c	func_ov091_02130f4c	_ZN25RotatingUpDownPlatformUtmD0Ev	vtable slot 17
ov091	0x02131388	func_ov091_02131388	_ZN25RotatingUpDownPlatformUtm16CleanupResourcesEv	vtable slot 3
ov091	0x02131408	func_ov091_02131408	_ZN25RotatingUpDownPlatformUtm6RenderEv	vtable slot 9
ov091	0x02131468	func_ov091_02131468	_ZN25RotatingUpDownPlatformUtm8BehaviorEv	vtable slot 6
ov091	0x021318f0	func_ov091_021318f0	_ZN25RotatingUpDownPlatformUtm13InitResourcesEv	vtable slot 0
ov091	0x02131ba4	func_ov091_02131ba4	RotatingUpDownPlatformUtm_Spawn	spawnfunc
ov091	0x02131ba4	RotatingUpDownPlatformUtm_Spawn	daObjRotateUpdownLift_c_classInit_HS_UPDOWN_LIFT	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02131bdc	func_ov091_02131bdc	RotatingUpDownPlatform_Spawn	spawnfunc
ov091	0x02131bdc	RotatingUpDownPlatform_Spawn	daObjRotateUpdownLift_c_classInit_UPDOWN_LIFT	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02131c14	func_ov091_02131c14	_ZN22RotatingUpDownPlatformD1Ev	vtable slot 16
ov091	0x02131c58	func_ov091_02131c58	_ZN22RotatingUpDownPlatformD0Ev	vtable slot 17
ov091	0x0213209c	func_ov091_0213209c	_ZN22RotatingUpDownPlatform16CleanupResourcesEv	vtable slot 3
ov091	0x021320e0	func_ov091_021320e0	_ZN22RotatingUpDownPlatform6RenderEv	vtable slot 9
ov091	0x02132108	func_ov091_02132108	_ZN22RotatingUpDownPlatform8BehaviorEv	vtable slot 6
ov091	0x0213220c	func_ov091_0213220c	_ZN22RotatingUpDownPlatform13InitResourcesEv	vtable slot 0
ov091	0x02132394	func_ov091_02132394	SquareMetalNetLift_Spawn	spawnfunc
ov091	0x02132394	SquareMetalNetLift_Spawn	daLinelift2_c_classInit_KM2_SUSUMU	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x021323cc	func_ov091_021323cc	ArrowPathLift_Spawn	spawnfunc
ov091	0x021323cc	ArrowPathLift_Spawn	daLinelift2_c_classInit_KM3_LIFT	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02132404	func_ov091_02132404	_ZN17SlidingPlatformWfD1Ev	vtable slot 16
ov091	0x02132448	func_ov091_02132448	_ZN17SlidingPlatformWfD0Ev	vtable slot 17
ov091	0x021324a0	func_ov091_021324a0	_ZN17SlidingPlatformWf16CleanupResourcesEv	vtable slot 3
ov091	0x02132504	func_ov091_02132504	_ZN17SlidingPlatformWf6RenderEv	vtable slot 9
ov091	0x0213252c	func_ov091_0213252c	_ZN17SlidingPlatformWf8BehaviorEv	vtable slot 6
ov091	0x021325d4	func_ov091_021325d4	_ZN17SlidingPlatformWf13InitResourcesEv	vtable slot 0
ov091	0x021327e8	func_ov091_021327e8	SlidingPlatformWf_Spawn	spawnfunc
ov091	0x021327e8	SlidingPlatformWf_Spawn	daObjSimpleLift_c_classInit_BK_TRANSBAR	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02132818	func_ov091_02132818	SlidingPlatformBfsRectangle_Spawn	spawnfunc
ov091	0x02132818	SlidingPlatformBfsRectangle_Spawn	daObjSimpleLift_c_classInit_KM2_RIFUT02	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02132848	func_ov091_02132848	SlidingPlatformBfsSquare_Spawn	spawnfunc
ov091	0x02132848	SlidingPlatformBfsSquare_Spawn	daObjSimpleLift_c_classInit_KM2_RIFUT01	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02132878	func_ov091_02132878	SlidingPlatformRr_Spawn	spawnfunc
ov091	0x02132878	SlidingPlatformRr_Spawn	daObjSimpleLift_c_classInit_RC_RIFT01	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x021328a8	func_ov091_021328a8	SlidingPlatformBsLong_Spawn	spawnfunc
ov091	0x021328a8	SlidingPlatformBsLong_Spawn	daObjSimpleLift_c_classInit_KM3_DERU02	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x021328d8	func_ov091_021328d8	SlidingPlatformBsWide_Spawn	spawnfunc
ov091	0x021328d8	SlidingPlatformBsWide_Spawn	daObjSimpleLift_c_classInit_KM3_DERU01	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02132908	func_ov091_02132908	SlidingPlatformBdw_Spawn	spawnfunc
ov091	0x02132908	SlidingPlatformBdw_Spawn	daObjSimpleLift_c_classInit_KM1_DERU	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02132938	func_ov091_02132938	_ZN6ThwompD1Ev	vtable slot 16
ov091	0x02132998	func_ov091_02132998	_ZN6ThwompD0Ev	vtable slot 17
ov091	0x02132ab0	func_ov091_02132ab0	_ZN6Thwomp8BehaviorEv	vtable slot 6
ov091	0x02132c84	func_ov091_02132c84	_ZN6Thwomp13InitResourcesEv	vtable slot 0
ov091	0x02132cb8	func_ov091_02132cb8	Thwomp_Spawn	spawnfunc
ov091	0x02132cb8	Thwomp_Spawn	daDsn_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x021331b8	func_ov091_021331b8	_ZN11daDsnBase_c16CleanupResourcesEv	vtable slot 3
ov091	0x02133210	func_ov091_02133210	_ZN11daDsnBase_c6RenderEv	vtable slot 9
ov091	0x02133938	func_ov091_02133938	Stump_Spawn	spawnfunc
ov091	0x02133938	Stump_Spawn	daObjPile_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02133968	func_ov091_02133968	_ZN6FwooshD1Ev	vtable slot 16 (was _ZN5StumpD1Ev)
ov091	0x021339a8	func_ov091_021339a8	_ZN6FwooshD0Ev	vtable slot 17 (was _ZN5StumpD0Ev)
ov091	0x02134108	func_ov091_02134108	_ZN6Fwoosh16CleanupResourcesEv	vtable slot 3 (was _ZN5Stump16CleanupResourcesEv)
ov091	0x02134180	func_ov091_02134180	_ZN6Fwoosh16OnPendingDestroyEv	vtable slot 12 (was _ZN5Stump16OnPendingDestroyEv)
ov091	0x02134184	func_ov091_02134184	_ZN6Fwoosh6RenderEv	vtable slot 9 (was _ZN5Stump6RenderEv)
ov091	0x021341ec	func_ov091_021341ec	_ZN6Fwoosh8BehaviorEv	vtable slot 6 (was _ZN5Stump8BehaviorEv)
ov091	0x02134324	func_ov091_02134324	_ZN6Fwoosh13InitResourcesEv	vtable slot 0 (was _ZN5Stump13InitResourcesEv)
ov091	0x021344a0	func_ov091_021344a0	Fwoosh_Spawn	spawnfunc
ov091	0x021344a0	Fwoosh_Spawn	daHyuhyu_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02134bf8	data_ov091_02134bf8	RotatingUpDownPlatform_SpawnInfo	spawninfo
ov091	0x02134bf8	RotatingUpDownPlatform_SpawnInfo	g_profile_UPDOWN_LIFT	reconstructed profile global; literal ROM ID UPDOWN_LIFT+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02134c14	data_ov091_02134c14	RotatingUpDownPlatformUtm_SpawnInfo	spawninfo
ov091	0x02134c14	RotatingUpDownPlatformUtm_SpawnInfo	g_profile_HS_UPDOWN_LIFT	reconstructed profile global; literal ROM ID HS_UPDOWN_LIFT+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02134c5c	data_ov091_02134c5c	_ZTV25RotatingUpDownPlatformUtm	vtable alloc=0x3a8
ov091	0x02134e80	data_ov091_02134e80	ArrowPathLift_SpawnInfo	spawninfo
ov091	0x02134e80	ArrowPathLift_SpawnInfo	g_profile_KM3_LIFT	reconstructed profile global; literal ROM ID KM3_LIFT+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02134e9c	data_ov091_02134e9c	SquareMetalNetLift_SpawnInfo	spawninfo
ov091	0x02134e9c	SquareMetalNetLift_SpawnInfo	g_profile_KM2_SUSUMU	reconstructed profile global; literal ROM ID KM2_SUSUMU+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02134ec0	data_ov091_02134ec0	_ZTV22RotatingUpDownPlatform	vtable alloc=0x3a8
ov091	0x02134f60	data_ov091_02134f60	SlidingPlatformBdw_SpawnInfo	spawninfo
ov091	0x02134f60	SlidingPlatformBdw_SpawnInfo	g_profile_KM1_DERU	reconstructed profile global; literal ROM ID KM1_DERU+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02134f7c	data_ov091_02134f7c	SlidingPlatformBsWide_SpawnInfo	spawninfo
ov091	0x02134f7c	SlidingPlatformBsWide_SpawnInfo	g_profile_KM3_DERU01	reconstructed profile global; literal ROM ID KM3_DERU01+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02134f98	data_ov091_02134f98	SlidingPlatformBsLong_SpawnInfo	spawninfo
ov091	0x02134f98	SlidingPlatformBsLong_SpawnInfo	g_profile_KM3_DERU02	reconstructed profile global; literal ROM ID KM3_DERU02+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02134fb4	data_ov091_02134fb4	SlidingPlatformRr_SpawnInfo	spawninfo
ov091	0x02134fb4	SlidingPlatformRr_SpawnInfo	g_profile_RC_RIFT01	reconstructed profile global; literal ROM ID RC_RIFT01+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02134fd0	data_ov091_02134fd0	SlidingPlatformBfsSquare_SpawnInfo	spawninfo
ov091	0x02134fd0	SlidingPlatformBfsSquare_SpawnInfo	g_profile_KM2_RIFUT01	reconstructed profile global; literal ROM ID KM2_RIFUT01+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02134fec	data_ov091_02134fec	SlidingPlatformBfsRectangle_SpawnInfo	spawninfo
ov091	0x02134fec	SlidingPlatformBfsRectangle_SpawnInfo	g_profile_KM2_RIFUT02	reconstructed profile global; literal ROM ID KM2_RIFUT02+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02135008	data_ov091_02135008	SlidingPlatformWf_SpawnInfo	spawninfo
ov091	0x02135008	SlidingPlatformWf_SpawnInfo	g_profile_BK_TRANSBAR	reconstructed profile global; literal ROM ID BK_TRANSBAR+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02135080	data_ov091_02135080	_ZTV17SlidingPlatformWf	vtable alloc=0x330
ov091	0x02135150	data_ov091_02135150	Thwomp_SpawnInfo	spawninfo
ov091	0x02135150	Thwomp_SpawnInfo	g_profile_DOSUN	reconstructed profile global; literal ROM ID DOSUN+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02135174	data_ov091_02135174	_ZTV6Thwomp	vtable alloc=0x3a4
ov091	0x02135298	data_ov091_02135298	Stump_SpawnInfo	spawninfo
ov091	0x02135298	Stump_SpawnInfo	g_profile_PILE	reconstructed profile global; literal ROM ID PILE+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x02135388	data_ov091_02135388	Fwoosh_SpawnInfo	spawninfo
ov091	0x02135388	Fwoosh_SpawnInfo	g_profile_HYUHYU	reconstructed profile global; literal ROM ID HYUHYU+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov091	0x021353ac	data_ov091_021353ac	_ZTV6Fwoosh	vtable alloc=? (was _ZTV5Stump)
ov092	0x02130f00	func_ov092_02130f00	_ZN6ToxBoxD1Ev	vtable slot 16
ov092	0x02130f5c	func_ov092_02130f5c	_ZN6ToxBoxD0Ev	vtable slot 17
ov092	0x02131bd8	func_ov092_02131bd8	_ZN6ToxBox16CleanupResourcesEv	vtable slot 3
ov092	0x02131c1c	func_ov092_02131c1c	_ZN6ToxBox6RenderEv	vtable slot 9
ov092	0x02131c44	func_ov092_02131c44	_ZN6ToxBox8BehaviorEv	vtable slot 6
ov092	0x02131da0	func_ov092_02131da0	_ZN6ToxBox13InitResourcesEv	vtable slot 0
ov092	0x02132018	func_ov092_02132018	ToxBox_Spawn	spawnfunc
ov092	0x02132018	ToxBox_Spawn	daOnms_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov092	0x021322ac	data_ov092_021322ac	ToxBox_SpawnInfo	spawninfo
ov092	0x021322ac	ToxBox_SpawnInfo	g_profile_ONIMASU	reconstructed profile global; literal ROM ID ONIMASU+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov092	0x021322d0	data_ov092_021322d0	_ZTV6ToxBox	vtable alloc=?
ov094	0x02135700	func_ov094_02135700	_ZN10HootTheOwlD1Ev	vtable slot 16
ov094	0x02135748	func_ov094_02135748	_ZN10HootTheOwlD0Ev	vtable slot 17
ov094	0x021363e0	func_ov094_021363e0	_ZN10HootTheOwl16CleanupResourcesEv	vtable slot 3
ov094	0x02136428	func_ov094_02136428	_ZN10HootTheOwl16OnPendingDestroyEv	vtable slot 12
ov094	0x0213642c	func_ov094_0213642c	_ZN10HootTheOwl6RenderEv	vtable slot 9
ov094	0x02136478	func_ov094_02136478	_ZN10HootTheOwl8BehaviorEv	vtable slot 6
ov094	0x02136634	func_ov094_02136634	_ZN10HootTheOwl13InitResourcesEv	vtable slot 0
ov094	0x02136798	func_ov094_02136798	HootTheOwl_Spawn	spawnfunc
ov094	0x02136798	HootTheOwl_Spawn	daOwl_c_classInit	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov094	0x02136a34	data_ov094_02136a34	HootTheOwl_SpawnInfo	spawninfo
ov094	0x02136a34	HootTheOwl_SpawnInfo	g_profile_OWL	reconstructed profile global; literal ROM ID OWL+registry role+later EAD lineage; exact SM64DS spelling not preserved
ov094	0x02136a58	data_ov094_02136a58	_ZTV10HootTheOwl	vtable alloc=0x3f8
ov095	0x02135700	func_ov095_02135700	_ZN9SeesawBobD1Ev	vtable slot 16
ov095	0x02135744	func_ov095_02135744	_ZN9SeesawBobD0Ev	vtable slot 17
ov095	0x021359c4	func_ov095_021359c4	_ZN9SeesawBob16CleanupResourcesEv	vtable slot 3
ov095	0x02135a28	func_ov095_02135a28	_ZN9SeesawBob6RenderEv	vtable slot 9
ov095	0x02135a50	func_ov095_02135a50	_ZN9SeesawBob8BehaviorEv	vtable slot 6
ov095	0x02135b74	func_ov095_02135b74	_ZN9SeesawBob13InitResourcesEv	vtable slot 0
ov095	0x02135ea4	func_ov095_02135ea4	SeesawRr_Spawn	spawnfunc
ov095	0x02135ea4	SeesawRr_Spawn	daObjSeesaw_c_classInit_RC_SEESAW	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov095	0x02135ed4	func_ov095_02135ed4	SeesawBsZigZag_Spawn	spawnfunc
ov095	0x02135ed4	SeesawBsZigZag_Spawn	daObjSeesaw_c_classInit_KM3_YOKOSEESAW	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov095	0x02135f04	func_ov095_02135f04	SeesawBsPlank_Spawn	spawnfunc
ov095	0x02135f04	SeesawBsPlank_Spawn	daObjSeesaw_c_classInit_KM3_SEESAW	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov095	0x02135f34	func_ov095_02135f34	SeesawBfs_Spawn	spawnfunc
ov095	0x02135f34	SeesawBfs_Spawn	daObjSeesaw_c_classInit_KM2_YOKOSEESAW	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov095	0x02135f64	func_ov095_02135f64	SeesawBdw_Spawn	spawnfunc
ov095	0x02135f64	SeesawBdw_Spawn	daObjSeesaw_c_classInit_KM1_SEESAW	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov095	0x02135f94	func_ov095_02135f94	SeesawBob_Spawn	spawnfunc
ov095	0x02135f94	SeesawBob_Spawn	daObjSeesaw_c_classInit_BOMB_SEESAW	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov095	0x02135fc4	func_ov095_02135fc4	SeesawUtm_Spawn	spawnfunc
ov095	0x02135fc4	SeesawUtm_Spawn	daObjSeesaw_c_classInit_SEESAW	reconstructed classInit; ROM RTTI+factory shape+unique class factory+later EAD lineage; exact SM64DS spelling not preserved
ov095	0x02135ff4	func_ov095_02135ff4	_ZN13UpDownLiftBbhD1Ev	vtable slot 16
ov095	0x02136038	func_ov095_02136038	_ZN13UpDownLiftBbhD0Ev	vtable slot 17
ov095	0x0213645c	func_ov095_0213645c	_ZN13UpDownLiftBbh16CleanupResourcesEv	vtable slot 3
